,news,code
12,"28일 세종시 조치원읍 조치원우체국 안에서 시민들이 공적 마스크 구입을 위해 기다리고 있다. 이날 준비된 70명(1명당 5장·장당 800원) 분 KF94 마스크는 이날 점심 전에 동이 났다. 연합뉴스 28일 세종시 조치원읍 조치원우체국 안에서 시민들이 공적 마스크 구입을 위해 기다리고 있다. 이날 준비된 70명(1명당 5장·장당 800원) 분 KF94 마스크는 이날 점심 전에 동이 났다. 연합뉴스

정부가 마스크 수급 불균형을 해소하기 위해 전국 우체국과 농협, 약국 등에 공적 마스크 공급에 나섰다. 그러나 마스크 물량이 부족한 데다 주말에는 우체국 등을 통한 판매가 이뤄지지 않아 불만의 목소리가 크다.'신종 코로나바이러스 감염증(코로나19)'이 갈수록 확산하는 가운데 '마스크 대란' 이 지속되고 있다. 특히 공적 유통망에서 마스크 판매가 원활히 이어지지 못하고 우정사업본부가 준비한 판매량도 순식간에 동이 나면서 국민의 불안감도 커지고 있다.급기야 정세균 국무총리가 지난 28일 마스크 대란과 관련해 사과를 하기에 이르렀다. 정 총리는 우체국 등을 통한 마스크 공적 판매가 본격화된 이날 ""정부가 공적 유통망을 통한 마스크 공급을 발표했지만 약속드린 시간과 물량을 지키지 못했다""며 ""매장을 찾은 국민 여러분께 불편과 실망을 드려 송구스럽다""고 고개를 숙였다.앞서 정부는 '마스크 및 손소독제 긴급수급 조정조치'로 우체국을 공적 판매처로 지정했다. 이에 따라 우본은 당초 27일 대구·청도지역 우체국을 시작으로 28일에는 오후 2시부터 전국 읍·면 우체국(1406국)에서 마스크를 확대 판매할 계획이었다. 그러나 판매 시작도 전에 준비한 물량이 소진되는 경우가 대부분이었다.우체국 당 판매 마스크는 5개씩 70개 세트, 350개(장당 800원)로 제한됐는데, 오후 2시 이전부터 사람들이 몰리다 보니 공지한 판매 시작 이전에 이미 번호표 배부가 끝나고 물량을 나눠주는 상황이 속출했다. 대부분의 시민이 헛걸음을 하는 데다 감염위험을 무릅쓰고 사람이 밀집된 곳에 가는 것이 오히려 위험할 수 있다는 비난여론도 높았다.정부는 토요일인 지난달 29일 기준으로 하루 동안 마스크 448만개를 공적 물량으로 공급한다고 밝혔다. 이 숫자는 이 날 확보된 공적 물량 마스크 716만5000개의 63%에 해당한다. 그러나 이마저도 일부 우체국·약국 등에선 주말 휴무로 마스크 판매가 진행되지 못해 시민들의 불만이 이어졌다.우본은 2일 월요일부터는 마스크 판매시간을 당초 오후 2시에서 오전 11시로 앞당겨 판매키로 하는 등 조기 판매에 돌입했다. 또한 각 우체국별로 당일 판매수량을 사전에 안내하기로 했다. 다만 일부 지역에서 물량 부족으로 조기에 판매가 마감될 수 있음을 양해해달라고 당부했다. 2일 우체국에서 판매하는 마스크 가격은 1장당 1000원이다.우본 관계자는 ""보건용 마스크 공급물량 부족으로 우체국에서 구매하지 못한 국민들께 양해를 부탁드리며, 물량확보를 위해 최선의 노력을 다하겠다""면서 ""우체국에 오신 고객이 조금이라도 빨리 마스크를 구매할 수 있도록 판매시간도 오전 11시로 앞당기겠다""고 말했다. 아울러 ""마스크 공급물량 대책을 위해 관계부처와 지속적으로 협의하는 한편, 안정적인 판매물량 확보를 위해 제조업체와 주말에도 협상을 진행하는 등 최선의 노력을 다하고 있다""고 강조했다.우본은 보건용 마스크 공급물량 확대로 수급이 안정되면 우체국쇼핑 온라인 판매도 병행할 계획이다.김은지기자 kej@dt.co.kr",IT/과학
13,"사진 = 연합 사진 = 연합

국내 '신종 코로나바이러스 감염증(COVID-19)' 확진자가 폭증하면서 한국발(發) 입국을 금지하거나 입국절차를 강화하는 국가가 빠르게 늘고 있다. 당장 미국, 중국, 베트남 등 국내 주요 교역국과의 하늘길이 잇따라 차질을 빚으면서, 수출의존도가 큰 한국경제가 '외딴 섬'에 갇히는 것 아니냐는 우려가 커지고 있다.1일 외교부에 따르면 전 세계적으로 79개국에서 한국을 방문·경유한 사람들의 입국을 금지·제한하는 조치를 취하고 있는 것으로 나타났다. 193개국에 달하는 유엔(UN) 산하 회원국 다섯 곳 중 두 곳이 한국발 입국을 제한하는 것으로, '코리아 포비아'가 전 세계적으로 확산하고 있다는 지적이다.미국도 지난 29일자(현지시간)로 첫 코로나19 사망자가 나오면서, 대구 지역에 대해 전면적인 '여행 금지' 조치를 취했다. 마이크 펜스 미국 부통령은 이날 백악관 기자회견에서 ""트럼프 대통령이 한국과 이탈리아의 특정지역에 대한 여행경보를 최고인 4단계로 격상하는 것을 승인했다""고 밝혔다. 여행금지 조치는 경보단계 중 최고 단계로, 미국민들의 대구 지역 방문을 원천 차단하기 위한 조치다. 미국은 아직은 전면적인 한국 입국 차단 카드는 사용하지 않고 있지만, 한국내 확진자가 더 늘어나고 미국 내 지역사회 감염에 대한 우려가 커질 경우 향후 한국발 입국금지 조치도 나올 가능성이 커 보인다.산업계는 이처럼 한국발 입국금지가 빠른 속도로 확산됨에 따라 수출의존도가 큰 한국경제에 직접적인 타격이 될 것으로 우려하고 있다. 앞서 중국내 코로나19 사태가 확산되면서 해외 기업들이 중국 출장 및 현지 업체와의 협상을 연기하면서 중국 경제에 큰 혼란을 가져온 바 있다. 따라서 이번에는 한국 입국차단이 현실화되면서 국내 수출기업들이 바이어와의 수출 거래선 단절, 국내 브랜드 인지도 하락 등을 걱정해야 할 상황에 놓이게 됐다. 실제 관세청에 따르면 이미 코로나19 한파가 몰아치기 시작한 지난 2월1일부터 20일까지 국내 평균 수출액은 하루 1억8000만달러로 지난해 동기 대비 9.3%나 급감했다.국내 최대 교역국인 중국, 미국 등지에서 입국차단이 전면적으로 시행될 경우 수출기업의 피해가 눈덩이처럼 더 커질 전망이다. 특히 수출 의존도가 큰 중소기업의 경우 입국금지 조치가 자칫 해외 바이어의 수출선 변경, 협상 불이행 등 치명타로 이어질 수 있다는 것이다. 중소기업중앙회가 최근 국내 300개 중소기업을 대상으로 '코로나19 관련 중소기업 경영실태 조사'를 실시한 결과, 수출기업의 72.3%가 경영상 타격을 받고 있다고 답했다.중소기업중앙회 관계자는 ""상당수 수출기업들이 중국 공장 가동 중단에 따른 원자재 및 부품소재 조달 차질과 함께 방문기회가 줄어들어 정상적인 관계를 이어가는 데 큰 차질을 빚고 있다""면서 ""한국 입국차단이 전 세계적으로 확산하면 신규 수출거래선 확보는 물론이고 기존 수출을 유지하는 데도 큰 어려움이 따를 것""이라고 우려했다. 한편 국내 코로나19 확진자는 1일 하루동안 586명이 추가돼 전체 감염자는 3736명에 달했다.김수연기자 newsnews@dt.co.kr",IT/과학
14,"한국, 일본, 이란, 이탈리아에서 '신종 코로나바이러스 감염증(코로나19)' 확진자가 급증하면서 글로벌 대유행(팬데믹) 우려가 커지고 있다.1일 질병관리본부에 따르면 이날 오전 9시 기준 코로나19 발생국은 61개국으로 늘었으며, 중화권을 제외한 코로나19 확진자수는 6000명을 넘어섰다.최근 확진자수가 급증한 국가는 한국, 이탈리아, 이란, 일본 등지다. 질병관리본부는 이날 오전 9시 기준으로 한국 3526명,일본 239명, 이란 388명, 이탈리아 1128명 등이 확진자로 보고됐다고 밝혔다.한국에서는 밀접 접촉이 일어나는 특정한 집단에서 발병이 일어나는 '클러스터 형태'로 발병되고 있는 상황이다. 신천지 대구교회, 청도대남병원과 관련된 사람들을 중심으로 확진 환자가 급증하면서 국내 첫 확진자가 나온지 40일 만에 환자수가 3000명을 돌파한 상태다.일본의 경우 크루즈선 다이아몬드 프린세스에서 집단 발병한 승객을 합치면 1000명에 가까운 환자가 일본 안에 있는 상황이다. 특히 일본 정부는 추가 감염에 따른 우려가 커지면서 초·중·고교 전면 휴업 조치에 돌입했다.중동 국가 중 상황이 가장 심각한 이란의 경우 마수메 에브테카르 이란 부통령을 비롯해 정부 고위 관료들이 대거 코로나19 양성 판정을 받았다.이탈리아는 중국발 항공노선 차단을 선제적으로 시행했음에도, 확진자 수가 1000명을 넘어서면서 유럽 내 감염 우려를 키우고 있다.발병지인 중국과 중화권 이외의 코로나19 사망자도 100명을 넘어섰다.코로나19가 세계적 대유행으로 번질 조짐을 보이자 세계보건기구(WHO)도 뒤늦게 전염병 위험도 수준을 '매우 높음' 단계로 높였다. 지역사회로 전파된 국가 뿐만 아니라 남미의 브라질, 유럽의 스위스 등 그동안 중국에 인접하지 않는 지역에서도 코로나19가 빠르게 확산하고 있는 점을 고려한 조치로 분석된다. 실제로 지난달 1일 24개국이던 코로나19 발생 국가는 한 달만에 61개국으로 폭발적으로 늘어난 상태다.테워드로스 아드하놈 거브러여수스 WHO 사무총장은 지난 28일(현지시간) 스위스 제네바 WHO 본부에서 ""지난 며칠 동안 코로나19 확진자와 피해국의 지속적인 증가가 매우 우려된다""며 ""세계적 차원에서 코로나 19의 감염 확산과 영향에 대한 WHO의 위험 평가를 '매우 높음'으로 올린다""고 밝혔다. 다만 WHO는 코로나19가 '팬데믹'은 아니라고 부인하고 있다. 마이클 라이언 WHO 긴급대응팀장은 ""만약 코로나 19가 팬데믹이라고 말한다면 기본적으로 지구상 모든 인간이 바이러스에 노출될 것이라는 의미""라며 ""데이터로는 아직 그런 수준이 아니다""고 밝혔다.김수연기자 newsnews@dt.co.kr",IT/과학
15,"통합접근제어 전문기업 피앤피시큐어는 한국산업단지공단 등 다양한 공공기관에서 개인정보 접속기록 관리 솔루션인 '인포세이퍼'를 잇따라 수주했다고 1일 밝혔다.고객은 인포세이퍼를 통해 개인정보처리시스템으로 접속하는 다양한 경로(2Tier, 3Tier)의 접속기록을 수집·분석할 수 있다. WAS, WEB, APP 등(3tier)으로 접속하는 사용자와 DB로 직접 접속하는 높은 권한의 사용자도 타 솔루션의 연동 없이 접속기록을 수집·분석 할 수 있는 환경을 구현한다.피앤피시큐어 관계자는 ""인포세이퍼는 수시로 변경되는 개인정보도 스케줄링(일·주·단위)기능을 통해 자동으로 식별·등록해 관리할 수 있어 개인정보자산규모에 대한 현행화를 지원하며, 수집된 접속기록을 안전하게 보관한다""고 설명했다.김은지기자 kej@dt.co.kr",IT/과학
16,"국민 메신저 '카카오톡'의 1인당 일평균 이용시간이 40분을 넘어 트래픽이 폭증하는 연말연시보다 높은 수준을 기록했다. '신종 코로나바이러스 감염증(코로나19)' 여파로 관련 소식을 공유하고 메신저로 지인들의 안부를 묻는 메시지가 늘어났기 때문으로 분석된다.



1일 PC ·모바일 시장조사 업체 랭키닷컴에 따르면 2월 셋째 주(2월 16일~2월 22일) 카카오톡의 1인당 일평균 이용시간은 41분 17초로 나타났다. 2월 셋째 주 카카오톡 1인당 일평균 이용시간은 지난해 12월부터 약 3개월 간의 기간 중 가장 높은 수치다. 새해인사로 트래픽이 폭증하는 연말연시가 포함된 지난해 12월 다섯째 주 (12월 19일~1월 4일) 1인당 일평균 카카오톡 이용시간은 39분 17초로 지난 주보다 2분 가량 적었다. 실제 1월 오전 카카오톡은 트래픽 폭증으로 0시부터 2시 15분까지 2시간여 동안 먹통이 됐다. 지인들과 코로나19 관련 뉴스를 공유하고 확진자 발생 지역 거주자들에 안부를 묻는 등 카카오톡을 이용한 소통이 잦아졌기 때문으로 분석된다. 실제 카카오톡의 이용시간이 급격히 오른 2월 셋째 주는 코로나19 확진자가 급속도로 늘어난 기간이다. 지난달 18일에는 신천지 대규교회에서 처음으로 확진자가 발생했고, 이어 19일에는 하루만에 20명의 추가 확진자가 나왔다.



직장인 박모씨(30·여)는 ""같은 동네에 사는 친구들과 확진자의 동선, 새로운 뉴스 등에 관련해 이야기하며 카카오톡 이용빈도가 높아졌다""고 말했다. 해외에 거주 중인 대학생 유모씨(31·남)도 ""가족과 친구들의 안부를 묻느라 평소보다 카카오톡을 더 많이 쓰는 편""이라고 답했다.



또한 재택근무가 확산되고 야외활동을 자제하는 분위기가 자리잡으면서 집에서 보내는 시간이 많아진 점도 카카오톡 이용시간 확대의 원인 중 하나로 꼽힌다.



김위수기자 withsuu@dt.co.kr





이 기사는 언론사에서 IT 섹션으로 분류했습니다. 기사 섹션 분류 안내 기사 섹션 분류 안내 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다. 닫기",IT/과학
17,"KT 50억·LGU+ 25억 투입



인건비 등 비용부담 경감 이용



KT와 LG유플러스가 '신종 코로나바이러스 감염증(코로나19)' 확산에 따라 어려움을 겪고 있는 대리점 지원에 나선다.



양사는 1일 이 같은 취지로 매장에 운영 자금 지원을 실시했다고 밝혔다.



우선, KT는 2월 한 달간 전국의 매장을 대상으로 월세를 지원한다. 피해가 심한 대구·경북 지역은 50%, 나머지 지역은 30%를 지원한다.



이와 함께 코로나19로 인한 판매 감소에 따른 유통망의 어려움을 지원하기 위해 2월 초부터 2회에 걸쳐 대리점 채권 여신기한 연장, 상생 지원책 강화 등 영업 정책 지원을 시행하고 있다.



전국에 소재한 KT 대리점 매장은 2500여 개이며, 이번에 지원하는 월세 및 정책 지원 금액은 2월 초부터 시행한 지원과 합쳐 총 50억원 수준이다.



LG유플러스는 2월 매장 운영자금 25억원을 긴급 지원했다. 코로나19로 영업에 어려움을 겪는 대구·경북 지역을 비롯해 전국 2000개 대리점 매장을 돕기 위한 차원이다.



전국 LG유플러스 대리점 매장은 대구·경북 100개를 포함해 약 2000개이다. 지원 자금은 매장 운영 시 발생하는 인건비, 월세 등 비용 부담 경감에 이용된다.



코로나19 확산으로 인한 영업 현장 어려움을 함께 극복하기 위해 운영자금을 지원키로 결정했다고 회사측은 설명했다.



김은지기자 kej@dt.co.kr





이 기사는 언론사에서 IT 섹션으로 분류했습니다. 기사 섹션 분류 안내 기사 섹션 분류 안내 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다. 닫기",IT/과학
18,"SK텔레콤 연구원들이 '5GX MEC' 기술을 개발하고 있다. SK텔레콤 제공 SK텔레콤 연구원들이 '5GX MEC' 기술을 개발하고 있다. SK텔레콤 제공

SK텔레콤이 5G 시대 핵심 기술인 '5G MEC(모바일 에지 컴퓨팅)' 기술의 글로벌 상용화를 위한 '초(超)협력'에 나선다.SK텔레콤은 지난 24일(현지 기준) 런던에서 열린 GSMA 총회에서 도이치텔레콤, EE, KDDI, 오렌지, 텔레포니카, 텔레콤 이탈리아, 차이나 유니콤, 싱텔, NTT도코모 등 9개 글로벌 통신사와 '5G MEC' 상용화를 목표로 '텔레콤 에지 클라우드 TF(Telecom Edge Cloud TF)'를 발족했다고 1일 밝혔다.세계 각지의 글로벌 통신사들은 △클라우드 게임 △스마트팩토리 △자율주행 등 초저지연 서비스의 성능을 높이는 핵심 기술인 '5G MEC'의 빠른 상용화와 기술의 범용성을 높이기 위해 '텔레콤 에지 클라우드 TF'를 발족하는데 뜻을 모았다.'텔레콤 에지 클라우드 TF'는 각 통신사가 별도로 구축하고 있는 '에지 클라우드'간 상호 연동을 통해 '5G MEC' 기술의 글로벌 상용화를 목표로 한다. 이를 위해 참여사는 각 사가 보유한 에지 클라우드 기술과 서비스의 연동 및 공유 등의 실증 시험을 진행할 계획이다.특히 SK텔레콤은 5G기반 에지 클라우드 원천 기술을 보유하고 있는 유일한 통신사로서, 글로벌 통신사들과 협력 체계를 강화해 '5G MEC' 기술의 글로벌 상용화를 이끌어 나갈 계획이다.5G MEC 기술과 서비스의 범용성을 높이고 기술 생태계의 빠른 발전을 위해 글로벌 협력은 필수적이다. 예를 들어, 통신사간 기술 및 서비스 연동이 불가능한 경우 서비스 개발자는 같은 서비스라도 각 통신사의 '5G MEC' 시스템에 맞춰 별도 개발하는 과정을 거쳐야 한다.실제로 SK텔레콤은 작년 9월부터 GSMA 및 GSMA의 주요 회원사 도이치텔레콤, 텔레포니카 등과 함께 '오퍼레이터 플랫폼 TF'를 구성, '5G MEC' 기술과 서비스를 연동하기 위한 모델과 솔루션을 구체화하고 표준을 만들기 위해 협력하고 있다.한편, SK텔레콤은 지난 1월 아시아태평양 통신사 연합회 '브리지 얼라이언스' 소속 통신사인 싱텔, 글로브, 타이완모바일, HKT, PCCW글로벌 등 5개사와 함께 '글로벌 MEC TF'를 발족해 5G MEC 상용화를 위해 노력 중이다. 이강원 SK텔레콤 클라우드랩스장은 ""SK텔레콤은 5G MEC 기술의 상용화를 위해 글로벌 파트너들과 협력을 확대하기로 결정했다""며 ""앞으로도 5G MEC 기술 생태계 발전을 이끌 것""이라고 말했다.김은지기자 kej@dt.co.kr",IT/과학
19,"지난 2월 12일 서울 세종대로 광화문 KT스퀘어에서 삼성전자 '갤럭시S 20' 시리즈와 폴더블폰인 '갤럭시 Z플립'이 소개되고 있다. 연합뉴스 지난 2월 12일 서울 세종대로 광화문 KT스퀘어에서 삼성전자 '갤럭시S 20' 시리즈와 폴더블폰인 '갤럭시 Z플립'이 소개되고 있다. 연합뉴스

'신종 코로나바이러스 감염증(코로나19)' 확산에 따른 소비심리 위축에 공시지원금 축소까지 맞물리면서 삼성전자의 전략스마트폰인 '갤럭시S20' 흥행에 빨간 불이 켜졌다.1일 이동통신업계에 따르면 갤럭시S20 시리즈의 첫 날 판매량이 전작인 '갤럭시 S10' 대비 반토막으로 떨어진 것으로 나타났다.갤럭시S20 사전예약 선개통 첫날인 지난달 27일 전체 개통량은 약 7만800대로 추산된다. 지난해 3월, 전작인 갤럭시S10의 개통 첫날 14만대가 판매된 것과 비교하면 절반가량으로 줄어든 것이다.또한 지난해 8월 전략 스마트폰중에 하나인 '갤럭시노트10'의 첫날 개통량 22만대와 비교해도 40% 수준까지 줄어든 수치다. 이통업계에 따르면, 통신 3사 번호이동 건수는 1만3000여 건이었으며 통신사별로는 KT가 118명 순감했고, SK텔레콤과 LG유플러스는 각 33명, 85명씩 순증했다.시장에서는 이같은 판매부진이 줄어든 공시지원금 때문으로 평가하고 있다. 이동통신 3사의 갤럭시S20 공시지원금은 27일 기준으로 17만∼24만3000원 선이다. 갤럭시S20 출고가가 124만8500원인 것을 감안하면 예년에 비해 높지 않은 수준이다. 전작인 갤럭시S10의 경우, 이통3사는 많게는 54만6000원까지 지원금을 쏟아 부었다. 특히 이통 3사는 갤럭시S10 예약판매를 앞두고 서로 과열 마케팅을 자제하기 위한 제휴도 맺은 바 있다.절반으로 줄어든 공시지원금과 함께 코로나19 확산도 갤럭시S20 흥행에 악영향을 줬다. 코로나19 확진자가 전국적으로 확산되면서, 이통사들이 오프라인 형태의 출시 행사를 전면 취소했고, 소비심리도 급격히 위축돼 대리점 내방 고객이 현격히 줄어든 것으로 전해지고 있다.이통사들은 코로나19 감염우려 때문에 온라인 판매에 공을 들였지만, 이마저도 전반적인 소비심리 위축으로 기대에 못 미치는 성과를 낸 것으로 보인다.다만, 이통 3사가 각각 전용 색상을 내세운 '컬러마케팅'은 유효했다. LG유플러스는 갤럭시S20 모델에 클라우드 핑크를, SK텔레콤과 KT는 각각 갤럭시S20+모델을 통해 아우라 블루와 아우라 레드 컬러를 선보였다. 실제 개통 첫날 SK텔레콤의 전체 개통 고객 중 '아우라 블루'를 선택한 비율은 30%, KT 공식 온라인몰 'KT샵' 개통 고객 중 '아우라 레드'를 선택한 비율은 55%, LG유플러스의 '클라우드 핑크'를 선택한 비율은 41%를 기록해 소비자들로부터 큰 호응을 얻었다.김은지기자 kej@dt.co.kr",IT/과학
20,"지난해 중국 스마트폰 시장이 위축된 가운데 올해 1분기 역시 신종 코로나바이러스 감염증(코로나19)의 영향으로 전망이 밝지 않다. 올해 1분기에도 중국 스마트폰 시장의 하락이 지속되고 특히 중국 내수 시장에 의존도가 높은 화웨이가 앞으로 직격탄을 맞을 것으로 예상된다.



최근 글로벌 시장조사업체 카운터포인트리서치의 월별 보고서인 마켓 펄스에 따르면 지난해 연간 중국 스마트폰 시장이 전년 대비 8% 감소한 것으로 나타났다. 글로벌 시장이 3.3% 감소한 것에 비하면 중국의 하락은 급격하게 나타났다는 분석이다.



중국시장에서 대부분 제조사들의 판매량이 감소했는데, 애플은 전년대비 26%, 샤오미 22%, 오포 12%, 비보는 12% 감소했다. 반면 화웨이(아너포함)는 미국의 무역제재 이후 중국시장을 적극적으로 공락하며 전년 대비 28% 성장했고, 화웨이와 아너의 중국 시장 점유율은 각각 24%와 11%를 기록했다. 다만, 중국시장 의존도가 높은 화웨이를 포함해 올 해 1분기 중국 시장은 코로나 19로 인한 큰 영향을 받을 것으로 보인다. 바룬 미스라 카운터포인트 연구원은 이번 코로나19사태에 대해 ""글로벌 스마트폰 생산의 50%가 중국시장에서 이뤄지고 있기 때문에 앞으로 제품 공급영향을 미칠 것으로 예상되며 소매로도 그 영향은 이어질 것으로 보인다""며 ""특히 오프라인에서 수요가 급감할 것으로 예상된다""고 진단했다.



이어 ""1분기 중국 시장은 전년동기대비 20% 정도 감소할 것으로 전망되는데, 레노보, 모토로라 등 우한지역에 공장이 있는 업체 들에 특히 영향을 미칠 것으로 보이며, 화웨이 또한 직접적 영향을 받을 것""이라면서 ""반면 온라인을 중심으로 판매하는 샤오미, 아너, 리얼미 등은 비교적 덜 영향을 받을 것으로 예상된다""고 언급했다.



한편 카운터포인트는 코로나19 사태로 향후 스마트폰 시장의 공급이 원활하지 못하면서, 1분기 글로벌 시장이 5% 감소할 것으로 내다봤다. 또한 올해 성장세를 보일 것으로 예상되었던 5G 시장도 글로벌 시장의 정체가 예상되면서 2020년 5G 시장은 지난해 수준에 머물 것으로 전망했다.



김은지기자 kej@dt.co.kr





이 기사는 언론사에서 IT 섹션으로 분류했습니다. 기사 섹션 분류 안내 기사 섹션 분류 안내 기사의 섹션 정보는 해당 언론사의 분류를 따르고 있습니다. 언론사는 개별 기사를 2개 이상 섹션으로 중복 분류할 수 있습니다. 닫기",IT/과학
21,"오는 5일 폐쇄되는 네이버 연예뉴스 댓글창(왼쪽 사진)과 카카오 뉴스 댓글서비스 개편. 네이버웹사이트 캡처·카카오 제공 오는 5일 폐쇄되는 네이버 연예뉴스 댓글창(왼쪽 사진)과 카카오 뉴스 댓글서비스 개편. 네이버웹사이트 캡처·카카오 제공

오는 5일 폐쇄되는 네이버 연예뉴스 댓글창(왼쪽 사진)과 카카오 뉴스 댓글서비스 개편. 네이버웹사이트 캡처·카카오 제공 오는 5일 폐쇄되는 네이버 연예뉴스 댓글창(왼쪽 사진)과 카카오 뉴스 댓글서비스 개편. 네이버웹사이트 캡처·카카오 제공

인터넷 포털 다음이 지난 2003년 뉴스에 '100자평'을 도입하며 시작된 '댓글' 기능이 연예분야에서 사라지게 된다. 연예인들의 잇단 극단적인 선택에 네이버와 다음을 운영하는 카카오 등 포털업체들이 연예뉴스 댓글을 폐쇄하기로 결정한 것이다. 포털 연예뉴스 댓글 폐쇄로 '악성댓글(악플)'로 인한 사회적 논란이 해소될 전망이다.1일 관련업계에 따르면 네이버는 오는 5일부터 연예뉴스 댓글창을 폐쇄한다. 네이버가 연예뉴스 댓글창 폐쇄를 결정함에 따라 양대 포털사이트로 꼽히는 네이버와 다음 연예뉴스에서 악플이 모두 사라지게 됐다. 다음을 운영하는 카카오는 이미 지난해 10월에 연예뉴스 댓글창을 없앤 상태다.국내 대표 인터넷서비스에서 연예뉴스 댓글창을 없앤 결정적 계기는 가수 겸 배우 고(故) 설리와 그룹 카라 출신 가수 고(故) 구하라의 사망이다. 극단적인 선택을 한 두 사람이 생전 악플에 시달렸다는 점이 수면 위로 떠오르며 연예인 악플 문제가 다시 공론화됐다.◇2003년 시작된 댓글창…'공론장' 역할 했지만 부작용 속출= 네이버는 지난 2004년 뉴스에 댓글을 달 수 있는 기능을 도입했고, 다음은 이에 앞서 2003년 '100자평'이라는 이름으로 댓글 서비스를 시작했다. 댓글창은 뉴스를 본 이용자간에 의견을 나누는 공론장이라는 순기능을 담당 하기도 했다. 특히 사회적 이슈에 대해 이용자들간에 의견을 나누면서 여론을 조성하기도 했다. 하지만 부작용도 나타났다. 악성댓글과 유언비어가 댓글창을 통해 생산 및 재생산된다는 점이다. 특히 세간의 이목이 집중되는 연예인과 관련된 기사의 경우, 상대적으로 더 많은 악플이 달렸다. 악플은 연예인들을 코너 끝으로 내몰았다.◇댓글 거르는 기술 한계 인정…""인격권이 우선""= 악플 문제 근절을 위해 포털사이트들은 부단한 노력을 기울여왔다. 이용자들이 악플을 신고할 수 있도록 했고, 댓글 중 욕설 혹은 비속어가 포함될 경우 해당 단어를 ○○, ♩ ♪ ♬ 와 같은 기호로 자동으로 치환시켰다. AI(인공지능)를 활용해 악플을 자동으로 숨겨주는 기능 등을 댓글정책에 적용하기도 했다. 포털사이트들의 노력에도 불구하고 운영정책과 댓글창에 적용된 기술들은 악플을 차단하기에는 충분하지 않았다. 결국 다음은 지난 10월 연예뉴스 댓글창을 폐쇄했고, 네이버도 댓글창을 없애기로 결정했다.유봉석 네이버 서비스운영총괄은 연예뉴스 댓글 폐쇄를 선언하며 ""현재의 기술적 노력만으로는 연예인들의 고통을 해소하기에는 아직 부족함을 인정하고, 연예 정보 서비스의 구조적인 개편이 완료될 때까지 연예뉴스 댓글을 닫기로 결정했다""면서 ""기술 솔루션과 운영정책으로 문제를 해결해보고자 총력을 기울이고 있지만, 연예인이기 전에 인격권을 보호받아야 할 개인의 고통에 공감하는 것이 우선이라 판단했다""고 설명했다.김위수기자 withsuu@dt.co.kr",IT/과학
